StateCode,StateName,TypeOfDisability,TypeOfRegion,Sex,TotalWork,Nonworkers
32,State - KERALA (32),TotalDisabledPopulation, Rural ,Females,25552,173571
32,State - KERALA (32),TotalDisabledPopulation, Urban ,Persons,78911,268057
32,State - KERALA (32),TotalDisabledPopulation, Urban ,Males,60775,118179
32,State - KERALA (32),TotalDisabledPopulation, Urban ,Females,18136,149878
32,State - KERALA (32),InSeeing, Total ,Persons,31467,84046
32,State - KERALA (32),InSeeing, Total ,Males,22751,30416
32,State - KERALA (32),InSeeing, Total ,Females,8716,53630
32,State - KERALA (32),InSeeing, Rural ,Persons,18044,45365
32,State - KERALA (32),InSeeing, Rural ,Males,12764,16391
32,State - KERALA (32),InSeeing, Rural ,Females,5280,28974
32,State - KERALA (32),InSeeing, Urban ,Persons,13423,38681
32,State - KERALA (32),InSeeing, Urban ,Males,9987,14025
32,State - KERALA (32),InSeeing, Urban ,Females,3436,24656
32,State - KERALA (32),InHearing, Total ,Persons,30572,74794
32,State - KERALA (32),InHearing, Total ,Males,21533,26554
32,State - KERALA (32),InHearing, Total ,Females,9039,48240
32,State - KERALA (32),InHearing, Rural ,Persons,17079,39031
32,State - KERALA (32),InHearing, Rural ,Males,11813,13804
32,State - KERALA (32),InHearing, Rural ,Females,5266,25227
32,State - KERALA (32),InHearing, Urban ,Persons,13493,35763
32,State - KERALA (32),InHearing, Urban ,Males,9720,12750
32,State - KERALA (32),InHearing, Urban ,Females,3773,23013
32,State - KERALA (32),InSpeech, Total ,Persons,12793,28553
32,State - KERALA (32),InSpeech, Total ,Males,9771,12548
32,State - KERALA (32),InSpeech, Total ,Females,3022,16005
32,State - KERALA (32),InSpeech, Rural ,Persons,7257,15277
32,State - KERALA (32),InSpeech, Rural ,Males,5449,6818
32,State - KERALA (32),InSpeech, Rural ,Females,1808,8459
32,State - KERALA (32),InSpeech, Urban ,Persons,5536,13276
32,State - KERALA (32),InSpeech, Urban ,Males,4322,5730
32,State - KERALA (32),InSpeech, Urban ,Females,1214,7546
32,State - KERALA (32),InMovement, Total ,Persons,48863,122767
32,State - KERALA (32),InMovement, Total ,Males,39406,61488
32,State - KERALA (32),InMovement, Total ,Females,9457,61279
32,State - KERALA (32),InMovement, Rural ,Persons,26501,66796
32,State - KERALA (32),InMovement, Rural ,Males,21336,34175
32,State - KERALA (32),InMovement, Rural ,Females,5165,32621
32,State - KERALA (32),InMovement, Urban ,Persons,22362,55971
32,State - KERALA (32),InMovement, Urban ,Males,18070,27313
32,State - KERALA (32),InMovement, Urban ,Females,4292,28658
32,State - KERALA (32),MentalRetardation, Total ,Persons,4548,61161
32,State - KERALA (32),MentalRetardation, Total ,Males,3600,32014
32,State - KERALA (32),MentalRetardation, Total ,Females,948,29147
32,State - KERALA (32),MentalRetardation, Rural ,Persons,2705,32465
32,State - KERALA (32),MentalRetardation, Rural ,Males,2116,16810
32,State - KERALA (32),MentalRetardation, Rural ,Females,589,15655
32,State - KERALA (32),MentalRetardation, Urban ,Persons,1843,28696
32,State - KERALA (32),MentalRetardation, Urban ,Males,1484,15204
32,State - KERALA (32),MentalRetardation, Urban ,Females,359,13492
32,State - KERALA (32),MentalIllness, Total ,Persons,9429,57486
32,State - KERALA (32),MentalIllness, Total ,Males,7413,26406
32,State - KERALA (32),MentalIllness, Total ,Females,2016,31080
32,State - KERALA (32),MentalIllness, Rural ,Persons,5536,31896
32,State - KERALA (32),MentalIllness, Rural ,Males,4261,14680
32,State - KERALA (32),MentalIllness, Rural ,Females,1275,17216
32,State - KERALA (32),MentalIllness, Urban ,Persons,3893,25590
32,State - KERALA (32),MentalIllness, Urban ,Males,3152,11726
32,State - KERALA (32),MentalIllness, Urban ,Females,741,13864
32,State - KERALA (32),AnyOther, Total ,Persons,29102,67029
32,State - KERALA (32),AnyOther, Total ,Males,21273,28225
32,State - KERALA (32),AnyOther, Total ,Females,7829,38804
32,State - KERALA (32),AnyOther, Rural ,Persons,16324,36027
32,State - KERALA (32),AnyOther, Rural ,Males,11764,15324
32,State - KERALA (32),AnyOther, Rural ,Females,4560,20703
32,State - KERALA (32),AnyOther, Urban ,Persons,12778,31002
32,State - KERALA (32),AnyOther, Urban ,Males,9509,12901
32,State - KERALA (32),AnyOther, Urban ,Females,3269,18101
32,State - KERALA (32),MultipleDisability, Total ,Persons,12920,86313
32,State - KERALA (32),MultipleDisability, Total ,Males,10259,41049
32,State - KERALA (32),MultipleDisability, Total ,Females,2661,45264
32,State - KERALA (32),MultipleDisability, Rural ,Persons,7337,47235
32,State - KERALA (32),MultipleDisability, Rural ,Males,5728,22519
32,State - KERALA (32),MultipleDisability, Rural ,Females,1609,24716
32,State - KERALA (32),MultipleDisability, Urban ,Persons,5583,39078
32,State - KERALA (32),MultipleDisability, Urban ,Males,4531,18530
32,State - KERALA (32),MultipleDisability, Urban ,Females,1052,20548
33,State - TAMIL NADU (33),TotalDisabledPopulation, Total ,Persons,442032,737931
33,State - TAMIL NADU (33),TotalDisabledPopulation, Total ,Males,308995,348423
33,State - TAMIL NADU (33),TotalDisabledPopulation, Total ,Females,133037,389508
33,State - TAMIL NADU (33),TotalDisabledPopulation, Rural ,Persons,243830,377915
33,State - TAMIL NADU (33),TotalDisabledPopulation, Rural ,Males,160953,185893
33,State - TAMIL NADU (33),TotalDisabledPopulation, Rural ,Females,82877,192022
33,State - TAMIL NADU (33),TotalDisabledPopulation, Urban ,Persons,198202,360016
33,State - TAMIL NADU (33),TotalDisabledPopulation, Urban ,Males,148042,162530
33,State - TAMIL NADU (33),TotalDisabledPopulation, Urban ,Females,50160,197486
33,State - TAMIL NADU (33),InSeeing, Total ,Persons,49160,78245
33,State - TAMIL NADU (33),InSeeing, Total ,Males,33513,34231
33,State - TAMIL NADU (33),InSeeing, Total ,Females,15647,44014
33,State - TAMIL NADU (33),InSeeing, Rural ,Persons,28906,42744
33,State - TAMIL NADU (33),InSeeing, Rural ,Males,18398,19435
33,State - TAMIL NADU (33),InSeeing, Rural ,Females,10508,23309
33,State - TAMIL NADU (33),InSeeing, Urban ,Persons,20254,35501
33,State - TAMIL NADU (33),InSeeing, Urban ,Males,15115,14796
33,State - TAMIL NADU (33),InSeeing, Urban ,Females,5139,20705
33,State - TAMIL NADU (33),InHearing, Total ,Persons,99858,120383
33,State - TAMIL NADU (33),InHearing, Total ,Males,64155,45724
33,State - TAMIL NADU (33),InHearing, Total ,Females,35703,74659
33,State - TAMIL NADU (33),InHearing, Rural ,Persons,54672,52949
33,State - TAMIL NADU (33),InHearing, Rural ,Males,32172,21567
33,State - TAMIL NADU (33),InHearing, Rural ,Females,22500,31382
33,State - TAMIL NADU (33),InHearing, Urban ,Persons,45186,67434
33,State - TAMIL NADU (33),InHearing, Urban ,Males,31983,24157
33,State - TAMIL NADU (33),InHearing, Urban ,Females,13203,43277
33,State - TAMIL NADU (33),InSpeech, Total ,Persons,32227,47850
33,State - TAMIL NADU (33),InSpeech, Total ,Males,22055,22457
33,State - TAMIL NADU (33),InSpeech, Total ,Females,10172,25393
33,State - TAMIL NADU (33),InSpeech, Rural ,Persons,20433,26727
33,State - TAMIL NADU (33),InSpeech, Rural ,Males,13227,12929
33,State - TAMIL NADU (33),InSpeech, Rural ,Females,7206,13798
33,State - TAMIL NADU (33),InSpeech, Urban ,Persons,11794,21123
33,State - TAMIL NADU (33),InSpeech, Urban ,Males,8828,9528
33,State - TAMIL NADU (33),InSpeech, Urban ,Females,2966,11595
33,State - TAMIL NADU (33),InMovement, Total ,Persons,119867,167374
33,State - TAMIL NADU (33),InMovement, Total ,Males,92256,85220
33,State - TAMIL NADU (33),InMovement, Total ,Females,27611,82154
33,State - TAMIL NADU (33),InMovement, Rural ,Persons,65382,93242
33,State - TAMIL NADU (33),InMovement, Rural ,Males,48893,49349
33,State - TAMIL NADU (33),InMovement, Rural ,Females,16489,43893
33,State - TAMIL NADU (33),InMovement, Urban ,Persons,54485,74132
33,State - TAMIL NADU (33),InMovement, Urban ,Males,43363,35871
33,State - TAMIL NADU (33),InMovement, Urban ,Females,11122,38261
33,State - TAMIL NADU (33),MentalRetardation, Total ,Persons,12189,88658
33,State - TAMIL NADU (33),MentalRetardation, Total ,Males,8191,47663
33,State - TAMIL NADU (33),MentalRetardation, Total ,Females,3998,40995
33,State - TAMIL NADU (33),MentalRetardation, Rural ,Persons,7405,45117
33,State - TAMIL NADU (33),MentalRetardation, Rural ,Males,4648,23870
33,State - TAMIL NADU (33),MentalRetardation, Rural ,Females,2757,21247
33,State - TAMIL NADU (33),MentalRetardation, Urban ,Persons,4784,43541
33,State - TAMIL NADU (33),MentalRetardation, Urban ,Males,3543,23793
33,State - TAMIL NADU (33),MentalRetardation, Urban ,Females,1241,19748
33,State - TAMIL NADU (33),MentalIllness, Total ,Persons,4480,28484
33,State - TAMIL NADU (33),MentalIllness, Total ,Males,2937,14770
33,State - TAMIL NADU (33),MentalIllness, Total ,Females,1543,13714
33,State - TAMIL NADU (33),MentalIllness, Rural ,Persons,2875,14469
33,State - TAMIL NADU (33),MentalIllness, Rural ,Males,1780,7229
33,State - TAMIL NADU (33),MentalIllness, Rural ,Females,1095,7240
33,State - TAMIL NADU (33),MentalIllness, Urban ,Persons,1605,14015
33,State - TAMIL NADU (33),MentalIllness, Urban ,Males,1157,7541
33,State - TAMIL NADU (33),MentalIllness, Urban ,Females,448,6474
33,State - TAMIL NADU (33),AnyOther, Total ,Persons,104117,134275
33,State - TAMIL NADU (33),AnyOther, Total ,Males,71608,59542
33,State - TAMIL NADU (33),AnyOther, Total ,Females,32509,74733
33,State - TAMIL NADU (33),AnyOther, Rural ,Persons,52463,61381
33,State - TAMIL NADU (33),AnyOther, Rural ,Males,33969,29119
33,State - TAMIL NADU (33),AnyOther, Rural ,Females,18494,32262
33,State - TAMIL NADU (33),AnyOther, Urban ,Persons,51654,72894
33,State - TAMIL NADU (33),AnyOther, Urban ,Males,37639,30423
33,State - TAMIL NADU (33),AnyOther, Urban ,Females,14015,42471
33,State - TAMIL NADU (33),MultipleDisability, Total ,Persons,20134,72662
33,State - TAMIL NADU (33),MultipleDisability, Total ,Males,14280,38816
33,State - TAMIL NADU (33),MultipleDisability, Total ,Females,5854,33846
33,State - TAMIL NADU (33),MultipleDisability, Rural ,Persons,11694,41286
33,State - TAMIL NADU (33),MultipleDisability, Rural ,Males,7866,22395
33,State - TAMIL NADU (33),MultipleDisability, Rural ,Females,3828,18891
33,State - TAMIL NADU (33),MultipleDisability, Urban ,Persons,8440,31376
33,State - TAMIL NADU (33),MultipleDisability, Urban ,Males,6414,16421
33,State - TAMIL NADU (33),MultipleDisability, Urban ,Females,2026,14955
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Total ,Persons,9358,20831
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Total ,Males,7251,9122
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Total ,Females,2107,11709
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Rural ,Persons,3545,7036
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Rural ,Males,2689,3191
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Rural ,Females,856,3845
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Urban ,Persons,5813,13795
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Urban ,Males,4562,5931
34,State - PUDUCHERRY (34),TotalDisabledPopulation, Urban ,Females,1251,7864
34,State - PUDUCHERRY (34),InSeeing, Total ,Persons,1124,2484
34,State - PUDUCHERRY (34),InSeeing, Total ,Males,852,989
34,State - PUDUCHERRY (34),InSeeing, Total ,Females,272,1495
34,State - PUDUCHERRY (34),InSeeing, Rural ,Persons,434,915
34,State - PUDUCHERRY (34),InSeeing, Rural ,Males,320,352
34,State - PUDUCHERRY (34),InSeeing, Rural ,Females,114,563
34,State - PUDUCHERRY (34),InSeeing, Urban ,Persons,690,1569
34,State - PUDUCHERRY (34),InSeeing, Urban ,Males,532,637
34,State - PUDUCHERRY (34),InSeeing, Urban ,Females,158,932
34,State - PUDUCHERRY (34),InHearing, Total ,Persons,2188,3964
34,State - PUDUCHERRY (34),InHearing, Total ,Males,1633,1326
34,State - PUDUCHERRY (34),InHearing, Total ,Females,555,2638
34,State - PUDUCHERRY (34),InHearing, Rural ,Persons,897,1332
34,State - PUDUCHERRY (34),InHearing, Rural ,Males,643,455
34,State - PUDUCHERRY (34),InHearing, Rural ,Females,254,877
34,State - PUDUCHERRY (34),InHearing, Urban ,Persons,1291,2632
34,State - PUDUCHERRY (34),InHearing, Urban ,Males,990,871
34,State - PUDUCHERRY (34),InHearing, Urban ,Females,301,1761
34,State - PUDUCHERRY (34),InSpeech, Total ,Persons,603,1221
34,State - PUDUCHERRY (34),InSpeech, Total ,Males,474,484
34,State - PUDUCHERRY (34),InSpeech, Total ,Females,129,737
34,State - PUDUCHERRY (34),InSpeech, Rural ,Persons,201,410
34,State - PUDUCHERRY (34),InSpeech, Rural ,Males,154,185
34,State - PUDUCHERRY (34),InSpeech, Rural ,Females,47,225
34,State - PUDUCHERRY (34),InSpeech, Urban ,Persons,402,811
34,State - PUDUCHERRY (34),InSpeech, Urban ,Males,320,299
34,State - PUDUCHERRY (34),InSpeech, Urban ,Females,82,512
34,State - PUDUCHERRY (34),InMovement, Total ,Persons,3284,5770
34,State - PUDUCHERRY (34),InMovement, Total ,Males,2678,2786
34,State - PUDUCHERRY (34),InMovement, Total ,Females,606,2984
34,State - PUDUCHERRY (34),InMovement, Rural ,Persons,1187,2021
34,State - PUDUCHERRY (34),InMovement, Rural ,Males,977,1029
34,State - PUDUCHERRY (34),InMovement, Rural ,Females,210,992
34,State - PUDUCHERRY (34),InMovement, Urban ,Persons,2097,3749
34,State - PUDUCHERRY (34),InMovement, Urban ,Males,1701,1757
34,State - PUDUCHERRY (34),InMovement, Urban ,Females,396,1992
34,State - PUDUCHERRY (34),MentalRetardation, Total ,Persons,158,2177
34,State - PUDUCHERRY (34),MentalRetardation, Total ,Males,118,1167
34,State - PUDUCHERRY (34),MentalRetardation, Total ,Females,40,1010
34,State - PUDUCHERRY (34),MentalRetardation, Rural ,Persons,52,597
34,State - PUDUCHERRY (34),MentalRetardation, Rural ,Males,41,322
34,State - PUDUCHERRY (34),MentalRetardation, Rural ,Females,11,275
34,State - PUDUCHERRY (34),MentalRetardation, Urban ,Persons,106,1580
34,State - PUDUCHERRY (34),MentalRetardation, Urban ,Males,77,845
34,State - PUDUCHERRY (34),MentalRetardation, Urban ,Females,29,735
34,State - PUDUCHERRY (34),MentalIllness, Total ,Persons,107,746
34,State - PUDUCHERRY (34),MentalIllness, Total ,Males,81,369
34,State - PUDUCHERRY (34),MentalIllness, Total ,Females,26,377
34,State - PUDUCHERRY (34),MentalIllness, Rural ,Persons,37,218
34,State - PUDUCHERRY (34),MentalIllness, Rural ,Males,26,112
34,State - PUDUCHERRY (34),MentalIllness, Rural ,Females,11,106
34,State - PUDUCHERRY (34),MentalIllness, Urban ,Persons,70,528
34,State - PUDUCHERRY (34),MentalIllness, Urban ,Males,55,257
34,State - PUDUCHERRY (34),MentalIllness, Urban ,Females,15,271
34,State - PUDUCHERRY (34),AnyOther, Total ,Persons,1546,2591
34,State - PUDUCHERRY (34),AnyOther, Total ,Males,1135,1060
34,State - PUDUCHERRY (34),AnyOther, Total ,Females,411,1531
34,State - PUDUCHERRY (34),AnyOther, Rural ,Persons,614,944
34,State - PUDUCHERRY (34),AnyOther, Rural ,Males,431,415
34,State - PUDUCHERRY (34),AnyOther, Rural ,Females,183,529
34,State - PUDUCHERRY (34),AnyOther, Urban ,Persons,932,1647
34,State - PUDUCHERRY (34),AnyOther, Urban ,Males,704,645
34,State - PUDUCHERRY (34),AnyOther, Urban ,Females,228,1002
34,State - PUDUCHERRY (34),MultipleDisability, Total ,Persons,348,1878
34,State - PUDUCHERRY (34),MultipleDisability, Total ,Males,280,941
34,State - PUDUCHERRY (34),MultipleDisability, Total ,Females,68,937
34,State - PUDUCHERRY (34),MultipleDisability, Rural ,Persons,123,599
34,State - PUDUCHERRY (34),MultipleDisability, Rural ,Males,97,321
34,State - PUDUCHERRY (34),MultipleDisability, Rural ,Females,26,278
34,State - PUDUCHERRY (34),MultipleDisability, Urban ,Persons,225,1279
34,State - PUDUCHERRY (34),MultipleDisability, Urban ,Males,183,620
34,State - PUDUCHERRY (34),MultipleDisability, Urban ,Females,42,659
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Total ,Persons,2097,4563
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Total ,Males,1701,2160
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Total ,Females,396,2403
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Rural ,Persons,1511,3369
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Rural ,Males,1225,1609
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Rural ,Females,286,1760
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Urban ,Persons,586,1194
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Urban ,Males,476,551
35,State - ANDAMAN & NICOBAR ISLANDS (35),TotalDisabledPopulation, Urban ,Females,110,643
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Total ,Persons,359,725
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Total ,Males,284,314
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Total ,Females,75,411
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Rural ,Persons,303,616
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Rural ,Males,240,271
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Rural ,Females,63,345
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Urban ,Persons,56,109
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Urban ,Males,44,43
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSeeing, Urban ,Females,12,66
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Total ,Persons,503,716
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Total ,Males,394,270
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Total ,Females,109,446
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Rural ,Persons,346,488
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Rural ,Males,272,192
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Rural ,Females,74,296
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Urban ,Persons,157,228
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Urban ,Males,122,78
35,State - ANDAMAN & NICOBAR ISLANDS (35),InHearing, Urban ,Females,35,150
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Total ,Persons,171,360
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Total ,Males,142,174
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Total ,Females,29,186
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Rural ,Persons,109,253
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Rural ,Males,92,124
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Rural ,Females,17,129
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Urban ,Persons,62,107
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Urban ,Males,50,50
35,State - ANDAMAN & NICOBAR ISLANDS (35),InSpeech, Urban ,Females,12,57
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Total ,Persons,590,1003
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Total ,Males,500,543
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Total ,Females,90,460
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Rural ,Persons,421,774
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Rural ,Males,359,417
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Rural ,Females,62,357
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Urban ,Persons,169,229
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Urban ,Males,141,126
35,State - ANDAMAN & NICOBAR ISLANDS (35),InMovement, Urban ,Females,28,103
35,State - ANDAMAN & NICOBAR ISLANDS (35),MentalRetardation, Total ,Persons,39,255
